Frames	sa_pro	sa_A	sa_C	sa_buried
541	12971.07617	13044.38477	346.6084595	419.9170532
542	12757.82324	12837.78516	333.0907593	413.0526733
543	13131.30176	13150.21191	336.4093018	355.319458
544	13091.59473	13135.33301	337.9250488	381.6633301
545	13014.63184	13009.51074	345.618927	340.4978333
546	12997.19727	13026.23828	342.5349731	371.5759888
547	12981.36816	12980.49512	334.7128296	333.8397827
548	13180.99805	13175.29395	348.2664795	342.5623779
549	13229.59863	13254.59082	346.9364319	371.9286194
550	12877.26563	12890.45996	342.5718689	355.7662048
551	12874.45703	12902.03809	339.9635925	367.5446472
552	12756.875	12777.18066	346.332489	366.6381531
553	13021.71191	13048.22656	345.087677	371.6023254
554	12891.52832	12922.62891	341.1327515	372.2333374
555	12952.27832	12986.2793	339.390564	373.3915405
556	12851.85352	12875.15918	338.988678	362.294342
557	12732.34863	12785.28711	339.3712158	392.3096924
558	12904.19141	12956.86328	338.4475403	391.1194153
559	12715.88086	12794.19531	343.5412598	421.8557129
560	12881.03516	12934.50586	346.9743652	400.4450684
561	12816.14258	12856.01465	333.2712402	373.1433105
562	12788.7959	12827.04492	343.8433228	382.0923462
563	12759.48633	12783.05469	343.0066833	366.5750427
564	13107.37598	13147.87598	332.243042	372.743042
565	12742.59277	12784.21387	344.1351318	385.7562256
566	12683.82813	12704.37207	344.2276306	364.7715759
567	12773.77441	12795.85938	332.8143005	354.8992615
568	12802.95508	12841.32129	344.5071106	382.8733215
569	12609.26563	12651.83203	340.5529785	383.1193848
570	12639.81543	12647.81836	345.0504761	353.0534058
571	12936.17871	12957.33691	345.7963867	366.9545898
572	12954.39941	12978.7207	337.0227661	361.3440552
573	12847.19629	12871.75586	345.1517334	369.7113037
574	12704.93555	12729.0957	332.3549194	356.5150757
575	12894.25684	12927.33887	337.1346436	370.2166748
576	12855.44629	12883.61719	346.7398376	374.9107361
577	13005.36328	13021.08008	345.2932129	361.0100098
578	12971.60938	12989.27441	339.5933533	357.2583923
579	12718.93945	12742.13867	344.6355286	367.8347473
580	12864.33105	12861.5957	348.4649963	345.7296448
581	12691.61328	12715.86816	337.8439026	362.0987854
582	12955.16016	12973.98535	337.544281	356.3694763
583	12856.10645	12878.77051	342.3270569	364.9911194
584	12901.7666	12916.11816	343.7674255	358.118988
585	12677.00488	12717.83887	338.2339478	379.0679321
586	12611.78418	12626.85938	337.7238159	352.7990112
587	12689.04199	12690.95898	353.9260864	355.8430786
588	12633.41406	12631.58594	355.7122803	353.8841553
589	12636.0127	12656.06152	353.3706665	373.4194946
590	12574.33887	12578.62012	354.4508362	358.7320862
591	12351.98242	12420.42676	337.0263672	405.4707031
592	12534.06738	12540.91992	343.6993103	350.5518494
593	12793.34473	12822.88477	349.9779968	379.5180359
594	12628.66211	12603.84473	348.0550537	323.2376709
595	12511.86523	12567.24609	360.8901062	416.2709656
596	12560.0332	12596.30078	343.2720337	379.5396118
597	12452.67383	12474.96387	351.067749	373.3577881
598	12648.11328	12695.16309	342.7701416	389.8199463
599	12464.20801	12532.65234	338.3631592	406.8074951
600	12579.7334	12634.18555	339.5154724	393.9676208
601	12628.41504	12705.96094	336.3726501	413.9185486
602	12582.72168	12640.42676	336.9225159	394.627594
603	12656.37891	12744.33203	344.632019	432.585144
604	12406.77051	12473.69727	344.4050293	411.3317871
605	12393.28711	12432.80176	338.3339539	377.8486023
606	12416.09961	12500.89648	344.1619568	428.9588318
607	12476.01855	12588.93848	344.0622253	456.9821472
608	12322.70996	12409.40625	343.0476074	429.7438965
609	12620.12598	12689.7334	346.0648193	415.6722412
610	12265.26758	12371.31348	337.7416077	443.7875061
611	12419.26758	12514.49414	343.694519	438.9210815
612	12403.97559	12511.91113	341.084259	449.0198059
613	12597.19141	12678.23828	342.0661621	423.1130371
614	12387.85254	12475.44629	341.7416992	429.3354492
615	12581.72949	12622.97266	334.3388672	375.5820313
616	12343.74805	12426.86719	335.3519897	418.4711304
617	12579.57617	12654.9248	344.3313599	419.6799927
618	12289.04883	12397.33594	334.2556763	442.5427856
619	12360.82422	12447.85156	338.1738586	425.2012024
620	12531.78125	12596.55664	338.7446289	403.5200195
621	12512.88379	12595.15918	335.7892761	418.0646667
622	12443.18457	12542.33301	343.4211121	442.5695496
623	12443.88379	12540.88574	335.9025879	432.904541
624	12444.42188	12514.3877	331.989502	401.9553223
625	12360.65332	12418.55176	330.6564331	388.5548706
626	12424.12402	12521.5625	335.9106445	433.3491211
627	12503.47363	12564.62793	334.1576843	395.3119812
628	12435.16211	12532.08105	346.4093628	443.3283081
629	12548.09766	12633.6377	343.7523499	429.2923889
630	12728.5918	12817.54297	335.7521057	424.7032776
631	12797.89746	12880.08105	345.7099304	427.8935242
632	12510.0625	12607.02734	338.9193115	435.8841553
633	12708.02734	12775.14453	344.4741516	411.5913391
634	12578.48535	12637.24121	338.1897278	396.9455872
635	12710.7041	12782.14063	327.5419617	398.9784851
636	12712.5332	12796.05762	326.2378235	409.7622375
637	12473.00684	12536.24805	335.075531	398.3167419
638	12651.42676	12717.87109	343.3137512	409.7580872
639	12525.55762	12592.29199	336.5058289	403.2402039
640	12469.83887	12530.0791	335.6635742	395.9038086
641	12608.74414	12669.28125	345.3387146	405.875824
642	12398.05859	12449.47754	337.8260498	389.2449951
643	12599.2168	12654.76367	336.7018433	392.2487183
644	12698.43652	12794.79785	355.4430847	451.8044128
645	12863.2998	12947.00781	349.5625305	433.2705383
646	12773.21875	12849.46094	341.2320557	417.4742432
647	12862.75586	12921.79785	339.0919495	398.1339417
648	12681.35449	12704.50781	339.2671509	362.4204712
649	12648.96777	12715.27246	339.6742859	405.9789734
650	12754.47656	12790.67188	348.2865295	384.481842
651	12641.62109	12665.13867	336.369873	359.8874512
652	12721.37891	12745.8125	333.903595	358.3371887
653	12565.37012	12632.67676	338.988678	406.2953186
654	12697.3877	12756.86523	338.3726807	397.8502197
655	12417.25	12461.79199	341.2421265	385.7841187
656	12468.82617	12520.42773	346.2042847	397.8058472
657	12627.4248	12657.59961	341.8138428	371.9886475
658	12436.11133	12477.6748	338.1012573	379.6647339
659	12591.29199	12638.70605	345.4686584	392.8827209
660	12718.43359	12791.68652	330.29776	403.5506897
661	12542.01367	12595.74707	337.641571	391.3749695
662	12652.36816	12718.49707	348.6172485	414.7461548
663	12718.47363	12773.91406	341.19104	396.6314697
664	12563.2207	12637.98535	343.8858032	418.6504517
665	12895.87305	13006.28027	333.980957	444.3881836
666	12746.55176	12790.61426	346.9235535	390.9860535
667	12805.24512	12866.70215	343.1996765	404.6567078
668	12636.86328	12701.68164	332.4503784	397.2687378
669	12655.56934	12690.08984	344.4746399	378.9951477
670	12840.64746	12940.99316	338.1713562	438.5170593
671	13009.5459	13092.07227	329.1918945	411.7182617
672	12881.45508	12958.48535	341.0877991	418.1180725
673	12686.48047	12750.80371	348.6133118	412.936554
674	12800.33203	12909.64844	334.8507996	444.1672058
675	12749.5166	12859.85059	334.1654358	444.4994202
676	12628.00195	12745.00684	333.6072693	450.6121521
677	12576.52539	12714.20703	333.1830444	470.8646851
678	12482.45508	12594.90918	340.0445251	452.4986267
679	12626.59375	12725.07715	346.7607117	445.2441101
680	12477.99121	12601.6543	331.7371216	455.4002075
681	12718.56543	12788.76172	335.0119019	405.2081909
682	12585.62402	12655.24902	337.8597107	407.4847107
683	12583.08984	12630.26563	333.5331116	380.7088928
684	12840.58984	12945.75195	339.6942139	444.8563232
685	12809.66016	12905.84375	332.5760803	428.7596741
686	12694.47949	12780.72852	339.5410767	425.7901001
687	13022.19336	13111.69238	340.8626099	430.3616333
688	12717.30762	12788.63379	342.8309937	414.1571655
689	12580.0625	12646.76074	344.2281189	410.9263611
690	12403.90527	12504.24805	338.2651062	438.6078796
691	12344.66309	12421.71387	338.7893677	415.8401489
692	12394.71387	12481.1875	352.7993774	439.2730103
693	12630.49316	12643.69434	351.9240112	365.1251831
694	12495.36621	12574.3457	344.6837769	423.663269
695	12612.45703	12675.41797	345.2218323	408.1827698
696	12381.72949	12449.62402	353.1268311	421.0213623
697	12456.16504	12517.57422	349.3001709	410.7093506
698	12450.68555	12490.65332	342.525116	382.4928894
699	12541.31543	12578.4082	340.7394104	377.8321838
700	12409.99219	12492.79395	348.0902405	430.8919983
701	12312.4043	12351.93066	343.7274475	383.2538147
702	12398.99023	12461.73145	342.9541321	405.695343
703	12434.0498	12470.17676	349.9309998	386.0579529
704	12377.37207	12450.5957	344.6573486	417.8809814
705	12845.91113	12921.46191	330.1600647	405.7108459
706	12480.13184	12522.06836	331.9477539	373.8842773
707	12455.65234	12547.21777	336.5591125	428.1245422
708	12407.69043	12477.55859	338.3339844	408.2021484
709	12471.7998	12545.26367	336.7707214	410.2345886
710	12659.76367	12725.05371	331.4910583	396.7810974
711	12799.74805	12895.53418	334.1380615	429.9241943
712	12914.43359	13011.16602	338.9781494	435.7105713
713	12798.93262	12907.50293	332.533844	441.1041565
714	12833.51953	12941.8457	337.5812378	445.9074097
715	12775.87305	12899.02734	328.3743591	451.528656
716	12807.48047	12920.77246	342.0644226	455.3564148
717	12536.80371	12644.74902	335.8925781	443.8378906
718	12653.44629	12774.87793	334.3160095	455.7476501
719	12735.68359	12829.78711	339.9176025	434.0211182
720	12711.35645	12831.78711	338.4920654	458.9227295
721	12723.22852	12823.07031	333.3127136	433.1545105
722	12649.4502	12780.63477	339.3237	470.5082703
723	12809.44727	12949.35742	336.9147339	476.8248901
724	12716.79883	12825.20898	334.6954956	443.1056519
725	12869.78906	12969.11426	334.1340027	433.459198
726	12919.63477	13026.33887	342.1973267	448.9014282
727	13170.23633	13277.17773	341.2305298	448.171936
728	12963.69043	13072.75586	329.0587158	438.1241455
729	12760.02051	12871.84375	333.5419006	445.3651428
730	12814.2666	12950.90527	342.2878418	478.9265137
731	12815.06934	12920.58105	340.4019165	445.9136353
732	12730.62207	12857.28418	336.6347656	463.296875
733	12959.37207	13090.48535	332.0030212	463.1163025
734	12875.04199	12960.61523	344.370636	429.9438782
735	12906.95996	12983.58398	324.6971741	401.3211975
736	12906.3584	12967.53613	341.4223022	402.6000366
737	12805.15723	12897.71289	349.8191223	442.3747864
738	12952.26074	13117.77051	341.5217896	507.0315552
739	12929.85156	13071.48242	343.8953857	485.5262451
740	12759.85938	12904.2793	341.5995178	486.0194397
741	13005.50488	13139.33984	338.1075439	471.9425049
742	12889.19629	13039.20215	340.1503296	490.156189
743	12965.20508	13088.19922	345.0959473	468.0900879
744	13283.24902	13415.12109	340.0367126	471.908783
745	12799.70801	12947.58398	347.4005737	495.2765503
746	13080.625	13199.70703	332.8977356	451.9797668
747	12934.25977	13062.76367	349.0822449	477.5861511
748	12587.49805	12722.59473	334.0186462	469.1153259
749	12898.82129	13007.63867	337.2834473	446.1008301
750	12526.49609	12627.55859	340.9306946	441.9931946
751	12770.79395	12891.60742	339.8869019	460.7003784
752	12911.02539	13046.0293	326.33255	461.3364563
753	12829.9668	12914.1582	333.9779358	418.169342
754	12955.80469	13069.40039	335.2798462	448.8755493
755	13268.6709	13370.69238	332.9264221	434.9479065
756	12971.67188	13061.54492	332.5894165	422.4624634
757	12806.1084	12892.74121	340.395874	427.0286865
758	13016.19629	13045.16504	347.5584717	376.5272217
759	13081.61426	13163.87695	336.6003418	418.8630371
760	12811.33301	12927.22461	332.5740662	448.4656677
761	12946.30566	13026.91992	322.9382019	403.5524597
762	12998.19727	13090.4668	339.8170776	432.0866089
763	12786.7666	12871.63672	331.335968	416.2060852
764	12710.41113	12858.85352	330.2922974	478.7346802
765	13046.69336	13181.21582	332.7768555	467.2993164
766	12925.31934	12974.30469	341.6967468	390.6820984
767	13027.68945	13057.47168	354.9811401	384.7633667
768	13253.51563	13274.99219	348.2169495	369.693512
769	12997.77246	13034.03906	347.9746094	384.2412109
770	13034.25586	13074.73242	351.6774597	392.1540222
771	12955.68848	13022.49512	341.6210938	408.4277344
772	12945.98926	13052.53711	355.3465881	461.8944397
773	12965.91895	13068.89258	354.4732361	457.4468689
774	13030.08789	13108.85254	351.4517517	430.2164001
775	13489.87402	13552.85938	347.2229614	410.208313
776	13289.89551	13397.44434	355.4066467	462.9554749
777	13307.67871	13358.80176	349.9138794	401.0369263
778	13151.22266	13233.01465	352.2861328	434.078125
779	13013.87207	13121.05371	339.753479	446.9351196
780	12890.0127	12951.62402	348.1013489	409.712677
781	12874.46582	12948.16895	350.4047241	424.1078491
782	12864.00684	12969.0498	346.2148743	451.257843
783	13062.41602	13089.75391	344.1195374	371.457428
784	12792.70508	12888.04688	342.9905701	438.3323669
785	12587.52051	12631.84961	339.2131042	383.5422058
786	12536.61523	12599.56738	347.7785645	410.7307129
787	12758.30273	12895.5957	338.6403503	475.9333191
788	12763.10059	12891.47754	326.79953	455.1764832
789	12925.59668	13052.19238	328.3505249	454.946228
790	12886.10645	13031.87012	326.6000366	472.3637085
791	13024.00098	13144.74609	335.2800903	456.0252075
792	12772.10059	12899.20898	345.232605	472.3410034
793	12765.57324	12891.49414	337.2859497	463.2068481
794	12897.85059	13056.59375	338.7320862	497.4752502
795	12938.02051	13064.70605	329.1471863	455.8327332
796	13122.03613	13211.76563	334.2778015	424.0072937
797	13326.63672	13413.48926	339.6338806	426.4864197
798	12900.11719	13016.23438	330.7290649	446.8462524
799	12972.34082	13107.90527	335.960968	471.5254211
800	12899.14355	13024.31348	332.6245422	457.7944641
801	12974.06445	13069.79785	331.5340576	427.2674561
802	13288.4668	13412.33887	338.86026	462.7323303
803	12780.93652	12917.1416	332.8585205	469.0635986
804	12945.51074	13054.30176	338.5109253	447.3019409
805	13005.55859	13128.5166	330.3174133	453.2754211
806	13131.55469	13238.00391	330.9082642	437.3574829
807	13173.79297	13293.64258	330.3213806	450.17099
808	12992.15625	13111.7002	331.4651489	451.0090942
809	12988.05957	13131.74609	332.3023071	475.9888306
810	12887.93066	13041.49805	331.8977661	485.4651489
811	12934.83398	13064.70215	330.2503357	460.1184998
812	12856.54883	13015.71582	341.4240417	500.5910339
813	12839.02148	12935.05566	335.1939087	431.2280884
814	13192.4541	13303.7373	337.4321899	448.7153931
815	12915.65234	13036.08789	334.9508362	455.3863831
816	12941.17773	13059.45313	337.3809509	455.6563416
817	12682.84277	12865.89453	339.6964111	522.7481689
818	12805.72266	12942.35254	341.0933228	477.7232056
819	12890.76465	13019.56641	344.8996582	473.701416
820	12735.74121	12893.81445	339.8110046	497.8842468
821	13099.65039	13233.58594	348.7713623	482.7069092
822	12918.57422	13085.65723	338.256073	505.3390808
823	12779.54492	12925.79492	332.4622192	478.7122192
824	12656.37598	12813.62012	345.2077942	502.4519348
825	12755.98047	12904.64258	331.5701904	480.2322998
826	12773.52148	12909.47656	350.6163635	486.5714417
827	12741.99219	12895.00391	343.7606201	496.7723389
828	12790.04688	12927.48926	340.3651733	477.8075562
829	12895.21582	13040.17188	347.5647278	492.5207825
830	12725.24512	12857.08984	340.3481445	472.1928711
831	12757.33301	12921.38867	347.3430786	511.3987427
832	12520.29492	12683.41699	345.3354187	508.457489
833	12555.54102	12673.13477	334.8978271	452.4915771
834	12891.39355	13037.51855	336.4653625	482.5903625
835	12839.02344	13005.30469	325.3056641	491.5869141
836	12631.86621	12811.5293	316.2917786	495.9548645
837	12863.28906	12999.51855	336.7113953	472.9408875
838	12754.94141	12898.06641	323.4172058	466.5422058
839	12498.91309	12642.23828	326.5939941	469.9191895
840	12710.51074	12835.86133	334.7010803	460.0516663
841	12867.09082	12991.04785	333.3127441	457.2697754
842	12908.58105	13043.53125	326.9762268	461.9264221
843	12816.58496	12966.28809	332.0696411	481.7727661
844	12619.65137	12745.34473	335.9367981	461.6301575
845	12682.61621	12782.06152	331.8617554	431.3070679
846	12951.60547	13087.10059	338.3591003	473.8542175
847	12695.38086	12846.12207	341.2702637	492.0114746
848	12720.29395	12877.92578	340.138031	497.7698669
849	12846.95801	12996.45898	341.6665649	491.1675415
850	12750.42773	12900.45703	335.9627075	485.9920044
851	12903.86426	13068.41309	337.5603943	502.1092224
852	12865.15723	12971.28125	334.4466858	440.5707092
853	12946.13086	12995.69434	339.9784241	389.5419006
854	12958.77539	13006.19141	340.4190063	387.835022
855	12820.84082	12882.46875	346.0351563	407.6630859
856	12795.40039	12846.4834	342.4512024	393.5342102
857	13140.45996	13226.95215	352.5020447	438.9942322
858	12709.40234	12793.44434	349.252655	433.2946472
859	12492.21094	12585.90039	339.3895569	433.07901
860	12587.23926	12652.86328	347.0203552	412.6443787
861	12914.16113	12981.35449	356.2322388	423.4255981
862	12729.40137	12751.23535	356.8014832	378.6354675
863	12727.7373	12820.42969	341.3421021	434.0344849
864	12678.41016	12767.77637	349.2033691	438.5695801
865	12716.77246	12805.33887	343.1275635	431.6939697
866	12731.99023	12794.78125	342.8487854	405.639801
867	12498.49805	12580.97168	342.444458	424.9180908
868	12592.4541	12646.78711	347.2473145	401.5803223
869	12623.3252	12699.33789	349.4952393	425.5079346
870	12724.47461	12789.42188	340.9055481	405.8528137
871	12758.07324	12790.23828	336.7295227	368.8945618
872	12935.89746	13005.91309	343.6907654	413.7063904
873	12846.19531	12970.41895	334.9807434	459.2043762
874	13015.19727	13104.94434	350.0397949	439.7868652
875	12727.90918	12823.66992	346.4968567	442.2575989
876	12533.71484	12624.86035	342.9086304	434.0541382
877	12652.71777	12714.49805	352.0891113	413.8693848
878	12738.41211	12806.18848	344.1838684	411.9602356
879	12607.41406	12698.17383	342.205658	432.9654236
880	12910.37793	12999.73242	349.9634094	439.3179016
881	12881.11621	12953.79102	330.6591797	403.3339844
882	12576.47461	12682.06445	344.9298401	450.5196838
883	12747.53906	12822.15527	352.1303406	426.7465515
884	12641.41211	12726.51953	345.4115906	430.5190125
885	12637.20508	12740.50781	341.9251709	445.2279053
886	12727.81934	12830.48828	353.9084473	456.5773926
887	12644.31055	12729.68555	339.5023804	424.8773804
888	12917.33398	13014.32617	354.3614197	451.3536072
889	12675.85352	12740.57715	342.6854553	407.4090881
890	13025.73145	13073.82129	344.8675232	392.9573669
891	12833.03809	12870.18652	341.1679382	378.3163757
892	12720.64063	12786.68652	341.1063843	407.1522827
893	12754.44043	12813.0498	346.0967712	404.7061462
894	12902.91406	12979.32227	348.3214722	424.7296753
895	12616.47656	12694.0293	341.7834778	419.3362122
896	12555.67969	12584.92285	341.3521118	370.5952759
897	12746.42383	12859.97461	339.1530457	452.7038269
898	13128.65918	13169.58301	334.77771	375.7015381
899	12987.11621	13026.46289	339.2877502	378.6344299
900	12938.53223	12986.64258	338.2929993	386.4033508
901	12847.63965	12885.82031	338.9371643	377.1178284
902	12692.02637	12708.12793	343.0099487	359.1115112
903	12940.0127	13013.98145	343.8322754	417.8010254
904	12762.76465	12797.22656	349.3652344	383.8271484
905	12718.4082	12768.35254	345.3030701	395.247406
906	12763.39648	12833.61621	339.7469482	409.9666748
907	12680.2207	12732.17969	345.1328735	397.0918579
908	12687.34375	12730.00195	343.1818237	385.8400269
909	12806.56152	12875	342.3461609	410.7846375
910	12857.55566	12970.26758	347.5747986	460.2867126
911	12802.5293	12841.95801	347.8718262	387.3005371
912	12842.76172	12877.23535	358.0571594	392.5307922
913	12848.68555	12892.82227	341.8990479	386.0357666
914	13020.63574	13023.00488	357.5778503	359.946991
915	12736.34863	12812.24805	353.5644226	429.4638367
916	13007.66406	13003.9707	341.687439	337.9940796
917	13001.62012	13024.55273	349.9840088	372.916626
918	13001.8584	13033.78613	352.068573	383.9963074
919	13076.56641	13147.96289	343.5279236	414.924408
920	13087.72852	13102.28906	346.9560547	361.5166016
921	12875.52148	12959.12988	342.5140991	426.1224976
922	12951.22656	13019.29395	343.9858398	412.0532227
923	12889.16016	12911.26563	343.7747192	365.880188
924	12757.23047	12843.6709	340.9341736	427.3746033
925	12757.59375	12842.92773	344.2658081	429.5997925
926	12840.44434	12890.65137	341.6781006	391.8851318
927	12873.88379	12871.8916	348.926178	346.9339905
928	12968.86621	12971.25098	341.5404053	343.9251709
929	12851.49609	12901.73535	347.437561	397.6768188
930	12769.67676	12807.52051	344.3117981	382.1555481
931	12825.43848	12936.03711	337.2811584	447.8797913
932	12539.62695	12627.75	342.8955383	431.0185852
933	12872.46289	12956.22852	340.0746765	423.8403015
934	12740.58301	12824.65918	338.9183044	422.9944763
935	12981.25781	13079.89941	345.9707947	444.6123962
936	12952.30176	13056.71387	345.4264221	449.8385315
937	12782.78223	12851.25391	345.3990173	413.870697
938	12888.31738	12982.28223	357.2463379	451.2111816
939	12846.77051	12951.13379	347.7765808	452.1398621
940	12804.57715	12929.77051	344.0064392	469.1997986
941	12750.90918	12829.56934	347.9620972	426.6222534
942	12867.79395	12936.14746	350.5836792	418.9371948
943	12774.41602	12841.30957	354.9942017	421.8877563
944	12800.35742	12836.6416	345.1613159	381.4454956
945	12750.37695	12781.03809	349.7145996	380.3757324
946	12622.26855	12703.26855	348.7489929	429.7489929
947	12870.69727	12970.94434	350.3624573	450.6095276
948	12645.36914	12743.59277	352.276825	450.5004578
949	12721.48145	12844.36816	345.3206482	468.2073669
950	12745.31152	12796.36621	337.2570496	388.3117371
951	12819.60254	12924.86719	341.3508911	446.6155396
952	12799.23047	12859.50488	341.1081238	401.3825378
953	12775.64746	12888.05762	339.3113708	451.7215271
954	12885.22363	12976.36133	333.441864	424.5795593
955	12734.67188	12823.84277	339.6951904	428.8660889
956	12760.39844	12872.27637	333.5167542	445.3946838
957	12814.50879	12923.00293	334.5238342	443.0179749
958	12837.51465	12944.53906	338.0819397	445.1063538
959	12987.0166	13083.96094	337.020813	433.9651489
960	12675.74219	12766.58105	341.023407	431.8622742
961	12992.37207	13077.05957	346.7469482	431.4344482
962	12939.94238	13002.63184	340.9392395	403.6286926
963	12867.44141	12932.05859	345.7371216	410.3543091
964	12792.09473	12911.88477	345.7054138	465.4954529
965	12886.54883	12965.41406	340.592926	419.4581604
966	12916.45996	13011.58496	342.0036316	437.1286316
967	13058.79688	13156.20117	337.6551208	435.0594177
968	13182.3877	13211.72949	354.0487061	383.3905029
969	12966.91309	13055.20313	347.3272095	435.6172485
970	12935.51563	13020.76855	351.6616211	436.9145508
971	12741.86035	12831.24219	343.763916	433.145752
972	13173.95996	13277.00488	339.9269104	442.9718323
973	12967.81543	13038.38379	338.5523987	409.1207581
974	12942.3877	13043.90234	333.5926819	435.1073303
975	12908.35059	13024.12988	352.0461426	467.8254395
976	12998.10645	13116.7373	350.8540955	469.4849548
977	13049.22754	13153.3457	347.1173706	451.2355347
978	12980.64941	13079.89258	341.9350281	441.1781921
979	13020.88672	13143.26465	339.1111145	461.4890442
980	12820.07031	12945.74316	349.3401184	475.01297
981	12783.99219	12905.84961	341.5600281	463.41745
982	12591.6416	12706.40625	347.1444702	461.9091187
983	12705.28906	12820.63477	360.1698303	475.5155334
984	13118.10938	13232.40137	330.3701172	444.6621094
985	13004.55859	13128.86816	346.0811462	470.3907166
986	12732.69434	12847.98145	347.9040527	463.1911621
987	12686.03809	12815.19141	353.9723206	483.1256409
988	12504.56543	12661.18066	344.4822083	501.0974426
989	12418.1748	12572.06641	340.8130798	494.7046814
990	12649.14648	12825.57813	344.7234497	521.1550903
991	12479.95117	12653.15332	343.7256775	516.9278259
992	12537.62891	12739.88965	339.4968567	541.7575989
993	12484.81641	12644.1084	345.4413147	504.7333069
994	12371.30957	12538.46289	344.0491943	511.2025146
995	12564.97363	12743.00391	344.9360962	522.9663696
996	12628.29199	12789.59277	338.9047546	500.2055359
997	12465.92773	12655.32227	333.6009521	522.9954834
998	12459.62012	12631.0293	339.1309204	510.5401001
999	12678.41895	12863.06738	338.3766785	523.025116
1000	12556.82227	12722.39453	337.820282	503.3925476
1001	12570.92871	12740.94922	337.7137146	507.7342224
1002	12552.20898	12702.40625	345.2683716	495.4656372
1003	12330.75977	12500.24219	340.2108765	509.6932983
1004	12529.75879	12707.13672	341.735199	519.1131287
1005	12494.67578	12662.34473	339.3334961	507.0024414
1006	12333.13379	12505.89844	333.1679382	505.9325867
1007	12474.55859	12629.4209	338.6257935	493.4880981
1008	12393.19824	12564.98633	338.0670471	509.8551331
1009	12370.56348	12523.88867	336.9345703	490.2597656
1010	12292.0293	12454.08496	327.8129272	489.8685913
1011	12469.32227	12637.36328	336.8903503	504.931366
1012	12651.25	12821.26953	337.5523376	507.5718689
1013	12606.71387	12754.58789	341.9782104	489.8522339
1014	12869.18164	12951.05371	346.4387817	428.3108521
1015	12568.80859	12725.28125	330.8265686	487.2992249
1016	12644.35645	12764.84961	341.5172729	462.010437
1017	12693.73535	12833.85449	339.3171387	479.4362793
1018	12691.2002	12862.12988	328.9582214	499.8879089
1019	12800.78711	12969.63379	336.1602478	505.0069275
1020	12567.85547	12705.35352	336.0838318	473.5818787
1021	12568.19922	12730.33594	341.881958	504.0186768
1022	12777.17676	12928.48535	334.5462036	485.8547974
1023	12455.18555	12611.08398	342.5761108	498.4745483
1024	12383.10547	12560.07422	338.4104004	515.3791504
1025	12426.38965	12587.02344	337.4533081	498.0870972
1026	12331.96484	12495.56055	340.6652832	504.2609863
1027	12601.25	12671.24902	339.7184753	409.7174988
1028	12466.92969	12599.49707	337.9416199	470.5090027
1029	12345.24512	12496.10156	334.8294678	485.6859131
1030	12685.66797	12853.08496	340.1711731	507.5881653
1031	12368.42969	12508.66211	343.7558594	483.9882813
1032	12379.63867	12522.6543	345.494812	488.510437
1033	12483.44824	12595.56348	340.1824646	452.297699
1034	12586.89063	12673.55957	343.7762451	430.4451904
1035	12547.0791	12660.18457	341.8352051	454.9406738
1036	12587.97754	12754.80957	335.9853516	502.8173828
1037	12564.40039	12717.86914	345.542572	499.011322
1038	12614.61816	12690.10449	328.8697205	404.3560486
1039	12417.65723	12570.03125	348.6117554	500.9857788
1040	12465.98145	12620.43457	340.56604	495.019165
1041	12517.63477	12663.78027	335.8566284	482.0021362
1042	12583.3623	12717.63867	339.3583984	473.6347656
1043	12462.86133	12594.74316	334.1828003	466.0646362
1044	12513.64648	12626.93359	340.8990173	454.1861267
1045	12581.78223	12706.37207	345.3980408	469.9878845
1046	12447.51953	12608.1543	343.5570068	504.1917725
1047	12247.43066	12408.47949	336.0139465	497.0627747
1048	12456.35547	12610.64648	335.8782654	490.169281
1049	12531.11621	12684.04492	334.1574402	487.0861511
1050	12519.78613	12669.07227	337.963501	487.2496338
1051	12655.92188	12808.62207	346.539032	499.2392273
1052	12912.00293	13062.83398	340.3511658	491.1822205
1053	12290.15234	12445.13184	330.0700684	485.0495605
1054	12783.39746	12942.73926	352.150238	511.4920349
1055	12793.40137	12948.53516	335.5552979	490.6890869
1056	12492.31934	12652.5166	339.1184082	499.3156738
1057	12335.24512	12505.44531	340.3923035	510.5924988
1058	12618.32129	12783.19824	341.9955444	506.8724976
1059	12613.96191	12761.74121	342.0653992	489.844696
1060	12671.0166	12826.94434	342.6769104	498.6046448
1061	12776.40039	12918.44043	343.5703735	485.6104126
1062	12643.99805	12803.76563	341.8464966	501.6140747
1063	12700.20313	12827.32031	352.9529419	480.0701294
1064	12581.24316	12679.53516	342.3139954	440.6059875
1065	12620.21973	12734.29688	330.5762329	444.6533813
1066	12681.36523	12809.38574	341.3174744	469.3379822
1067	12761.39746	12917.74609	334.2554321	490.6040649
1068	12774.86328	12900.39355	348.5260315	474.0563049
1069	12777.96582	12906.40039	344.6515808	473.0861511
1070	12730.42773	12865.29297	340.3896179	475.2548523
1071	12616.22949	12750.77441	343.9473877	478.4923096
1072	12460.375	12607.24414	338.2394714	485.1086121
1073	12557.33789	12714.32715	340.0201111	497.0093689
1074	12734.05469	12901.64746	332.2646484	499.8574219
1075	12784.23633	12951.20117	349.5748291	516.5396729
1076	12799.94629	12967.41113	341.2936096	508.7584534
1077	12659.64355	12798.85254	335.9157104	475.1246948
1078	12851.41016	12973.79297	342.3562317	464.7390442
