Frames	sa_pro	sa_A	sa_C	sa_buried
0	12196.4541	12161.62012	336.2944641	301.4604797
1	12783.41113	12782.0791	352.960968	351.6289368
2	12800.875	12811.66797	349.2433472	360.0363159
3	12851.89355	12864.87598	349.0691833	362.0516052
4	13008.50977	13005.75781	344.7490845	341.9971313
5	13087.7002	13107.21484	346.3832092	365.8978577
6	13229.30957	13245.62109	342.4999695	358.8114929
7	12994.97656	12989.20898	354.9349365	349.1673584
8	13040.05957	13045.34473	354.7610168	360.0461731
9	13128.1543	13138.00195	350.6485291	360.4961853
10	13182.92871	13201.77441	353.3105774	372.1562805
11	13097.00488	13122.85938	348.4584656	374.3129578
12	13206.52539	13206.05664	359.6131287	359.1443787
13	13164.81641	13161.72266	356.3797913	353.2860413
14	13127.47266	13093.875	340.0789185	306.4812622
15	12957.63965	12940.68457	352.0305481	335.07547
16	13225.60449	13217.95703	358.7683411	351.1208801
17	13125.7041	13134.31641	351.8916016	360.5039063
18	13122.8252	13103.04883	359.5899963	339.8136292
19	13314.7373	13317.30859	357.403717	359.9750061
20	13220.06543	13198.97754	356.1737366	335.0858459
21	13345.91016	13378.45996	367.2948914	399.844696
22	13170.8584	13193.21777	353.7406311	376.1000061
23	12965.55762	12982.14551	369.6365662	386.2244568
24	12971.43945	12976.55371	355.9462585	361.0605164
25	13125.59473	13119.59766	352.309845	346.3127747
26	13255.09473	13292.27344	354.6918945	391.8706055
27	13284.02246	13302.56934	328.7144165	347.2612915
28	13124.69629	13133.625	354.2613525	363.1900635
29	13400.10156	13383.69434	347.2520752	330.8448486
30	13297.33691	13243.60449	349.0531006	295.3206787
31	13257.45215	13201.49414	349.3277588	293.369751
32	13346.11133	13344.58789	352.1266174	350.6031799
33	13442.04297	13443.63867	355.6669922	357.2626953
34	13577.65527	13490.1543	346.7222595	259.221283
35	13607.99414	13485.70703	345.1452026	222.8580933
36	13572.30566	13542.18848	337.2756348	307.1584473
37	13528.13379	13544.99414	352.4724426	369.3327942
38	13295.89453	13303.99805	343.8045959	351.9081116
39	13375.86914	13379.41113	331.8266296	335.3686218
40	13304.32031	13271.75	336.7337952	304.1634827
41	13536.9248	13495.58301	341.5094604	300.1676636
42	13551.86816	13554.4541	338.6448364	341.2307739
43	13331.3252	13332.91113	333.6577759	335.2437134
44	13445.49805	13432.37109	345.2263489	332.0993958
45	13170.03027	13177.19629	346.7331238	353.8991394
46	13330.39551	13398.08691	338.2346802	405.9260864
47	13258.69336	13288.90039	350.2232971	380.4303284
48	13379.64551	13406.50195	346.5008545	373.3572998
49	13094.81152	13111.6416	345.6167297	362.4468079
50	13016.39453	13108.1416	335.5884705	427.3355408
51	13246.91113	13328.04004	342.7203369	423.8492432
52	13204.31738	13254.05176	343.8938293	393.6282043
53	13025.61328	13095.2168	343.9755554	413.579071
54	13231.12109	13290.98633	351.5816956	411.4469299
55	12994.34277	13052.04688	351.9192505	409.6233521
56	12854.4375	12941.97559	345.2160645	432.7541504
57	12853.90527	12909.375	347.916626	403.3863525
58	12824.41211	12894.63086	341.1531067	411.3718567
59	12754.86719	12867.8584	348.1136169	461.1048279
60	12674.42871	12745.86035	353.2735901	424.7052307
61	12982.64844	13051.24512	348.4710083	417.067688
62	12681.18262	12783.30469	337.0283203	439.1503906
63	12625.90039	12718.36816	332.210144	424.6779175
64	12851.08594	12918.96289	341.4559631	409.3329163
65	12926.98535	12999.1416	338.815033	410.971283
66	12691.06641	12787.31641	356.3237	452.5737
67	12729.95117	12827.86523	349.7379456	447.6520081
68	12695.53613	12787.52051	347.1055603	439.0899353
69	12605.79102	12676.59473	346.3746948	417.1784058
70	12850.36426	12908.92773	348.0409851	406.6044617
71	12840.1748	12902.25293	349.5760803	411.6542053
72	12890.06543	12923.6875	343.4197998	377.0418701
73	12978.4668	13037.37109	348.6094666	407.5137634
74	12931.93066	13016.89258	350.0511475	435.0130615
75	13014.97363	13048.10938	341.5147705	374.6505127
76	12710.86035	12802.3418	350.7258911	442.2073364
77	12879.50098	12962.08398	351.5122986	434.0953064
78	12990.50684	13058.4873	341.6250916	409.6055603
79	13027.32227	13130.55664	349.2483521	452.4827271
80	13070.88281	13188.1377	342.1244812	459.379364
81	13239.26074	13327.3877	350.3826599	438.509613
82	13012.97852	13100.34277	350.7857361	438.1499939
83	13169.56348	13256.32715	347.1707153	433.9343872
84	13061.88867	13133.00488	336.393219	407.5094299
85	13116.62891	13195.32715	341.2712708	419.9695129
86	12805.44727	12896.36816	348.8977661	439.8186646
87	13253.38281	13381.03809	346.9987183	474.6539917
88	13001.70898	13138.18555	347.6434326	484.1199951
89	13168.57227	13248.84375	338.7419128	419.0133972
90	12956.31641	13064.61621	345.1152954	453.4151001
91	13326.81738	13369.45605	350.2905884	392.9292603
92	13252.80957	13385.95313	335.672699	468.8162537
93	13229.80957	13261.59473	347.3571777	379.142334
94	13220.79102	13333.73145	347.3038635	460.2442932
95	13233.50781	13338.22559	339.1022644	443.8200378
96	13099.81836	13205.86719	334.1063843	440.1552124
97	13420.14648	13489.58496	338.8675842	408.3060608
98	13420.41992	13472.83398	345.7428894	398.1569519
99	13423.45996	13475.16309	352.6211853	404.3243103
100	13200.12012	13278.06055	345.7114868	423.6519165
101	13095.24707	13190.16309	342.2602234	437.176239
102	13077.57129	13175.05273	342.403717	439.8851624
103	13152.45801	13188.73535	342.1514282	378.428772
104	13334.49316	13381.03223	347.4182129	393.9572754
105	13155.59961	13218.88867	349.4175415	412.706604
106	13467.94336	13545.4375	344.2912292	421.7853699
107	13179.36523	13235.42578	335.9109192	391.9714661
108	13118.23438	13184.63086	339.4554138	405.8518982
109	13328.98535	13401.15918	351.6656494	423.8394775
110	13142.58789	13203.40039	339.7232971	400.5357971
111	13274.32031	13305.19434	346.2341919	377.1082153
112	13034.53906	13103.97461	347.0456848	416.4812317
113	13184.42676	13216.39355	352.0725403	384.0393372
114	13160.13281	13181.21191	338.7634888	359.8425903
115	13090.66406	13147.58984	350.2069397	407.1327209
116	13028.74902	13098.30176	341.5084534	411.0611877
117	13154.57422	13230.57715	348.7072449	424.7101746
118	13261.0293	13344.80469	347.8738708	431.6492615
119	13012.58203	13073.86523	356.3876038	417.6708069
120	13135.66504	13222.80957	351.8305359	438.9750671
121	12957.7334	13033.55957	351.5824585	427.4086304
122	12728.71191	12797.15039	351.4857178	419.9241943
123	13183.28125	13233.89648	354.9359436	405.551178
124	13174.95898	13223.65039	359.6802368	408.3716431
125	13097.57031	13167.18848	349.7952576	419.4134216
126	13201.8916	13264.37012	353.4317017	415.9102173
127	13347.99023	13453.05273	358.5266418	463.5891418
128	13361.43066	13439.8584	351.276825	429.7045593
129	13361.39941	13427.59766	355.3450928	421.543335
130	13230.69922	13343.26758	346.2819519	458.8503113
131	13129.59863	13260.53223	349.2832947	480.2168884
132	13049.2334	13160.1748	340.8427124	451.7841187
133	13199.74023	13311.41504	349.3330994	461.0079041
134	12993.58887	13121.61816	357.9513245	485.9806213
135	12891.31836	13043.34277	347.7120361	499.7364502
136	12792.89746	12905.31348	352.5317078	464.9477234
137	12940.68359	13083.57129	343.6940002	486.5816956
138	13091.72168	13192.60449	348.7377014	449.6205139
139	12808.91211	12881.89551	358.8161621	431.7995605
140	13113.55371	13232.67871	351.8684387	470.9934387
141	12928.46191	13056.40234	345.8433838	473.7838135
142	13109.55566	13219.9375	345.6676941	456.04953
143	12932.45898	13051.36426	333.9214172	452.8266907
144	13286.00098	13413.89258	341.7500305	469.6416321
145	13245.72461	13343.68945	344.8312988	442.7961426
146	13067.87305	13140.24902	353.0368652	425.4128418
147	13027.66504	13162.43457	346.561676	481.3312073
148	13066.93164	13186.9209	346.743927	466.7331848
149	13073.45703	13171.34277	352.6488037	450.5345459
150	12808.88574	12908.98535	345.3062744	445.4058838
151	12897.01855	12990.6084	349.2835693	442.8734131
152	12803.21582	12893.00781	344.7687073	434.5606995
153	12768.28418	12857.68555	349.5346375	438.9360046
154	12766.28223	12844.80469	346.9165039	425.4389648
155	12824.00781	12943.03516	344.6252136	463.6525574
156	13079.40137	13146.54688	341.6012268	408.7467346
157	12762.11914	12883.09277	344.6777039	465.6513367
158	12886.17773	12988.5166	344.9312744	447.2701416
159	13066.30469	13127.76953	348.4217529	409.8865967
160	12998.02051	13099.98535	343.6427612	445.607605
161	12903.64844	12992.20996	341.7090759	430.2705994
162	13103.92578	13189.6084	342.5464478	428.2290649
163	12911.57129	13016.39551	347.4519043	452.276123
164	13102.25293	13195.86035	347.708252	441.3156738
165	13193.60059	13291.47754	342.6980286	440.5749817
166	13041.97168	13080.34863	340.8502808	379.2272339
167	13256.3916	13363.42773	349.056366	456.0924988
168	13080.59668	13140.0498	342.936554	402.389679
169	12952.2334	13040.48535	338.6499329	426.901886
170	12809.04785	12857.97266	339.3792419	388.3040466
171	12476.54688	12576.13672	332.5556946	432.1455383
172	12802.18848	12914.84961	339.62854	452.2896729
173	13065.00488	13157.41016	335.5545349	427.9598083
174	12963.9541	13045.80176	330.3075867	412.1552429
175	12691.51172	12791.02246	346.3553162	445.8660583
176	13031.11426	13089.74805	350.6193542	409.2531433
177	12744.71289	12841.86035	341.9943237	439.1417847
178	12736.68262	12831.1709	357.7175598	452.2058411
179	13007.02441	13084.43555	352.6199341	430.0310669
180	12943.07129	13001.26465	345.0594788	403.2528381
181	12944.39844	13006.85156	346.7341003	409.1872253
182	12940.28906	13006.83594	335.8518372	402.3987122
183	12942.46777	13010.1416	347.437561	415.1113892
184	13037.9834	13152.875	344.7076416	459.5992432
185	12939.94824	13048.16797	332.1756897	440.3954163
186	12739.20703	12792.56836	341.4295959	394.7909241
187	13018.55859	13077.92285	337.2138062	396.578064
188	12819.8291	12873.31836	347.7919312	401.281189
189	12969.49121	12988.16895	349.8327332	368.5104675
190	12798.37402	12873.25098	348.7122498	423.5892029
191	12942.2373	13042.02246	337.1459656	436.9311218
192	13001.68457	13077.77734	343.7073364	419.8001099
193	13122.95313	13244.94238	349.6720886	471.6613464
194	12972.16211	13039.41016	337.1776428	404.4256897
195	13000.76563	13053.50195	344.389679	397.1260071
196	13031.47363	13134.88965	334.8131104	438.229126
197	12940.03418	13093.41895	355.5162659	508.9010315
198	12945.93848	13032.75977	345.5274658	432.3487549
199	12942.13281	13048.50195	350.7405396	457.1096802
200	13157.1543	13238.0166	335.4819031	416.3442078
201	13176.08594	13287.0498	340.8085632	451.7724304
202	12974.72461	13037.06934	347.1017761	409.4465027
203	12984.50879	13087.75586	345.5769653	448.8240356
204	13040.78418	13097.82715	342.3046875	399.3476563
205	13047.82324	13106.87305	339.6921997	398.7420044
206	13368.73828	13442.97656	327.5713806	401.8096619
207	12947.0791	13070.00586	335.3127441	458.239502
208	13245.52539	13307.45703	334.966156	396.8977966
209	13301.29395	13371.90625	334.7017822	405.3140869
210	13076.86621	13151.19336	336.4975281	410.8246765
211	13409.11426	13443.09277	333.7165222	367.6950378
212	13246.94629	13284.8877	354.9223328	392.863739
213	13221.70605	13282.375	341.0955505	401.7644958
214	13240.33984	13265.97754	351.7304993	377.3681946
215	13210.37598	13241.64844	350.2536621	381.526123
216	13255.04883	13276.93555	346.7833252	368.6700439
217	13311.40039	13408.7041	343.1549377	440.4586487
218	13309.54395	13388.27539	350.1056824	428.8371277
219	13237.1709	13326.40625	344.2987366	433.5340881
220	13110.39355	13237.31641	346.8237915	473.7466431
221	13170.59863	13300.75488	354.2218628	484.3781128
222	12841.31934	12972.14941	346.6566772	477.4867554
223	13300.82422	13429.9209	341.7339478	470.8306274
224	13414.34375	13515.62598	342.306427	443.5886536
225	13214.91992	13329.3291	349.8684082	464.2775879
226	13198.96387	13302.03906	337.3615723	440.4367676
227	12909.3125	13011.69727	339.0218506	441.4066162
228	13175.80371	13283.23535	346.5491333	453.9807739
229	12855.15723	12957.65332	345.5344543	448.0305481
230	12959.29297	13088.67676	337.349762	466.733551
231	13131.08887	13220.97461	345.3022766	435.1880188
232	13270.91895	13408.44922	343.0913696	480.6216431
233	13077.94238	13180.20996	344.004425	446.2720032
234	13166.21387	13293.56152	340.6049805	467.9526367
235	13143.66016	13244.68652	346.3251648	447.351532
236	12981.90234	13090.68262	353.6194458	462.3997192
237	13084.92383	13172.58008	347.0301514	434.6864014
238	13267.86914	13358.74512	348.2691956	439.1451721
239	13140.35059	13260.05859	340.2734985	459.9815063
240	12835.27832	12965.00391	346.4636841	476.18927
241	13010.2959	13124.5293	345.1057739	459.3391724
242	12999.85645	13126.32227	346.1082764	472.5740967
243	12920.94531	13029.07227	348.8115845	456.9385376
244	13036.8584	13152.03223	350.9445801	466.1184082
245	13008.27637	13122.37598	351.5756531	465.6752625
246	12847.2832	12971.70703	351.3258667	475.7496948
247	12977.21289	13105.18848	346.34552	474.321106
248	13064.64355	13186.89258	346.9866638	469.2356873
249	13143.34863	13274.10645	355.2684021	486.0262146
250	13088.95215	13185.00586	350.2024231	446.256134
251	13231.10742	13336.66211	341.0188599	446.5735474
252	13330.86133	13454.8125	350.0772095	474.0283813
253	13240.54199	13339.19141	351.6251831	450.2745972
254	13104.27734	13203.30566	345.5526123	444.5809326
255	13069.5166	13194.02051	348.0211487	472.5250549
256	13088.18359	13218.27441	353.9338684	484.0246887
257	13368.84863	13495.94922	347.5172424	474.6178284
258	13135.49316	13257.45508	347.8349304	469.7968445
259	13065.01758	13177.37598	345.6858215	458.04422
260	13124.42188	13260.66406	345.5887756	481.8309631
261	13186.01855	13294.77539	346.6780396	455.4348755
262	13105.75195	13237.4873	352.0081787	483.7435303
263	12799.29199	12905.90039	347.4010925	454.009491
264	12987.57324	13090.63867	339.8839111	442.9493408
265	12842.01172	12949.50098	342.5987549	450.0880127
266	12990.47168	13100.40234	347.5023804	457.4330444
267	13164.80859	13258.53125	342.8126526	436.5353088
268	12876.24805	12978.39063	346.5083923	448.6509705
269	12998.73438	13067.40723	342.8322449	411.5050964
270	13017.72363	13101.67188	345.0140686	428.9623108
271	13216.94824	13326.2793	347.4043579	456.7354126
272	13297.37109	13419.77637	343.1991882	465.6044617
273	12992.83301	13100.57129	347.4071045	455.1453857
274	12766.94043	12881.95117	348.8967896	463.9075317
275	13067.41309	13174.99023	348.4581604	456.0353088
276	12966.07129	13047.35645	345.181366	426.4665222
277	13083.19531	13198.56738	344.1833496	459.5554199
278	13104.8418	13231.86523	348.0661621	475.0895996
279	13127.7998	13228.82227	346.1578064	447.1802673
280	13129.0127	13225.25684	346.4847717	442.7289124
281	12990.87988	13098.37891	346.4367676	453.935791
282	12967.56738	13075.33789	347.5693054	455.3398132
283	13094.74316	13192.72949	344.6953125	442.6816406
284	13026.54688	13130.64258	344.8134766	448.9091797
285	13085.40723	13152.5957	345.2886963	412.4771729
286	12866.27539	12948.27148	349.4481506	431.4442444
287	12799.3916	12888.60254	348.1299438	437.3408813
288	12915.83691	13021.39746	346.7516785	452.3122253
289	12971.54395	13090.30469	349.51297	468.2737122
290	13000.68555	13154.94727	347.8931885	502.1549072
291	13096.56445	13250.05273	337.3266602	490.8149414
292	13117.12012	13251.35352	344.0386047	478.2720032
293	13176.38086	13311.79492	347.5712585	482.985321
294	13062.28027	13149.64941	343.5917053	430.9608459
295	12929.33301	13058.10059	347.3840637	476.1516418
296	12925.32129	13072.84375	346.1507568	493.6732178
297	13065.44922	13155.10352	344.6852722	434.3395691
298	12990.33691	13081.00098	346.5705261	437.2345886
299	12973.44922	13071.78711	343.3391113	441.677002
300	12943.12109	13044.39258	350.7907715	452.0622559
301	13105.05762	13209.16309	343.5469971	447.6524658
302	13068.12012	13171.11523	345.6920776	448.6871948
303	12982.52148	13037.84375	342.5562744	397.87854
304	13060.36133	13146.81055	341.6977539	428.1469727
305	12834.10059	12918.46484	343.3559875	427.7202454
306	13048.49219	13126.36621	347.1004944	424.9745178
307	13373.48828	13467.31836	346.0547485	439.8848267
308	13073.64551	13176.6748	342.3552246	445.3845215
309	12962.12012	13067.20996	344.532959	449.6228027
310	12967.84863	13048.09277	345.5342407	425.7783813
311	13057.01758	13142.69043	347.6170349	433.2898865
312	12926.68066	13021.57715	342.1682434	437.0647278
313	13043.68555	13126.39746	353.2193604	435.9312744
314	12915.96875	13035.05762	350.5140686	469.6029358
315	13131.66309	13249.81055	351.8702087	470.0176697
316	13129.5957	13224.69727	345.7996521	440.9012146
317	13123.47852	13281.27051	343.1248169	500.9168091
318	13282.0166	13375.19922	342.7608337	435.9434509
319	12984.21191	13111.71191	347.5147095	475.0147095
320	12886.70898	13015.45508	345.2610168	474.0071106
321	12804.36719	12933.89453	350.2888794	479.8162231
322	12950.28613	13065.5625	340.4883728	455.76474
323	12786.03613	12899.97461	348.0319519	461.9704285
324	12894.95996	13013.51074	340.268219	458.8190002
325	12917.54785	13027.85352	338.5201721	448.8258362
326	12794.34277	12923.28906	346.5448608	475.4911499
327	13106.37012	13233.83496	347.9917603	475.456604
328	13123.59961	13243.67188	338.8936768	458.9659424
329	13020.18359	13120.89648	348.9816895	449.6945801
330	12990.8623	13104.02539	353.6958923	466.8589783
331	12961.14063	13085.58984	348.5308533	472.980072
332	12911.42578	13050.43457	341.4961548	480.5049438
333	13248.52344	13352.79785	341.101593	445.3760071
334	13085.07227	13177.29883	335.882782	428.1093445
335	13144.29883	13252.25195	352.1127625	460.0658875
336	12895.90527	12959.61621	347.4981079	411.2090454
337	12923.30762	12992.55566	342.2252502	411.4732971
338	13025.68164	13101.44336	343.4170837	419.1788025
339	12875.7334	12991.5166	341.545166	457.3283691
340	12935.95215	13032.28809	341.4471741	437.7831116
341	12822.10059	12902.54102	346.6036377	427.0440674
342	12869.8252	12939.60742	354.3970642	424.1792908
343	12884.69336	12959.42188	338.7916565	413.5201721
344	12719.11426	12826.65039	344.5845032	452.120636
345	12595.82129	12644.19922	344.0589905	392.4369202
346	12884.6543	12949.86328	342.3343811	407.5433655
347	13065.76563	13151.57324	350.8156433	436.6232605
348	12921.19238	13016.56934	343.7382507	439.1152039
349	13178.17188	13283.97754	347.7122803	453.5179443
350	12847.36328	12926.60547	345.1525269	424.3947144
351	12814.22363	12859.01758	346.3626404	391.1565857
352	12897.81055	13027.88281	336.1180115	466.1902771
353	12927.12988	13023.57422	342.0840149	438.5283508
354	12872.22949	12952.76855	345.5865173	426.1255798
355	12992.26953	13041.48633	346.5008545	395.7176514
356	12914.95508	12989.73145	347.1892395	421.9656067
357	13077.08789	13155.69336	341.5846558	420.1901245
358	12646.94043	12723.96094	342.2994385	419.3199463
359	13059.93945	13153.88184	340.4408569	434.3832397
360	13083.63965	13174.50684	341.5532227	432.4204102
361	13011.13965	13106.48145	346.0210876	441.3628845
362	12865.87012	12939.5332	339.7876587	413.4507446
363	12783.87305	12894.87598	348.5152588	459.5181885
364	12999.61426	13106.88281	343.8795166	451.1480713
365	12823.38086	12928.65625	353.7634583	459.0388489
366	12940.65332	12996.08594	348.2792358	403.711853
367	12933.75488	13050.13574	336.1635437	452.5444031
368	12870.6416	12960.98535	336.3004761	426.6442261
369	12924.54883	12990.33984	344.8224792	410.6134949
370	12990.6875	13013.63965	345.7119446	368.664093
371	13055.47266	13099.45801	332.820343	376.8056946
372	12944.80664	13013.28711	348.5831299	417.0635986
373	13349.09766	13418.16699	338.5938721	407.663208
374	13163.25098	13246.42969	341.9877625	425.1664734
375	12980.90234	13042.77246	347.0869446	408.9570618
376	12953.96094	13002.09863	356.7145386	404.8522339
377	13059.16504	13162.21582	351.4924622	454.5432434
378	12898.82129	12973.92773	344.6203918	419.7268372
379	12874.45703	12974.86426	337.077301	437.4845276
380	12970.52637	13063.4541	350.8782349	443.8059692
381	12697.33789	12819.58691	336.534729	458.7837524
382	12649.36719	12788.64258	347.9535217	487.2289124
383	12867.77832	12971.95313	344.4638062	448.6386108
384	13002.0498	13115.73145	338.9230652	452.6047058
385	12917.87793	13029.6416	347.5991821	459.362854
386	13138.89746	13246.20801	349.2136841	456.524231
387	12904.35645	13042.15918	352.7551575	490.5578918
388	13054.18457	13197.16309	355.7695313	498.7480469
389	13139.4834	13259.35449	353.0230408	472.8941345
390	12729.06055	12837.0791	349.723877	457.7424316
391	12865.14844	12961.12695	352.1157837	448.0942993
392	12728.4834	12838.91699	341.5029602	451.936554
393	12747.18457	12818.27344	345.9954529	417.0843201
394	12751.68262	12852.13965	358.9284973	459.3855286
395	13045.3916	13112.85352	338.4945984	405.9565125
396	12819.28125	12904.5791	346.4460449	431.7438965
397	13006.51367	13094.77246	341.6120605	429.8708496
398	13165.1084	13284.15723	351.956665	471.0054932
399	13375.10352	13507.9502	342.4316101	475.2782898
400	13229.05371	13318.79102	345.0167542	434.7540588
401	13460.38184	13477.48633	354.3515625	371.4560547
402	13278.66113	13371.83008	344.7918396	437.9607849
403	13373.31348	13481.58398	338.5639343	446.8344421
404	13466.77734	13538.67285	361.0861816	432.9816895
405	13193.91309	13255.62012	353.4648743	415.1719055
406	12924.49023	13008.05469	346.6312866	430.1957397
407	12855.05273	12891.38379	347.4699402	383.8009949
408	13146.9043	13225.59863	339.1731567	417.8674927
409	13306.27246	13348.69629	356.142334	398.5661621
410	13260.3623	13336.33301	341.6487427	417.6194458
411	13385.83789	13469.40234	352.4492798	436.0137329
412	13127.20996	13202.88281	349.9888	425.6616516
413	13051.9707	13140.6377	341.2687378	429.93573
414	13393.44824	13447.82324	344.2869263	398.6619263
415	13346.76367	13459.07813	346.1540222	458.4684753
416	13258.82617	13346.69141	349.7037659	437.5690002
417	13312.29492	13396.46387	343.9356079	428.1045532
418	13124.45215	13281.0918	352.4598389	509.0994873
419	13177.80371	13297.80566	342.9712524	462.9732056
420	13095.99316	13240.43164	347.7981567	492.2366333
421	13111.50391	13246.24219	347.0909119	481.8291931
422	13217.73633	13312.06641	343.6359253	437.9660034
423	13373.66211	13468.61816	351.5334167	446.4894714
424	13083.94141	13193.75879	343.5626221	453.3800049
425	13410.39258	13485.87305	354.8056641	430.2861328
426	13281.04102	13372.23535	334.2337952	425.4281311
427	13033.81641	13101.15039	341.6602783	408.9942627
428	13004.01172	13077.55371	345.7091675	419.2511597
429	13197.7041	13259.71777	343.4338989	405.4475708
430	13227.45117	13254.24805	346.6192627	373.4161377
431	13276.20898	13333.50781	347.853241	405.1520691
432	13289.75684	13321.11816	351.8867798	383.2481079
433	13110.33887	13197.19043	359.7184143	446.5699768
434	13430.74316	13485.61719	347.5725098	402.4465332
435	13087.78613	13137.44238	346.6109619	396.2672119
436	13434.40918	13399.17871	346.8864136	311.6559448
437	13090.58398	13109.49609	337.6765442	356.5886536
438	13151.11523	13269.47754	356.6388855	475.0011902
439	13199.98633	13326.37891	349.6729126	476.0654907
440	13045.69922	13155.38281	344.9308167	454.6144104
441	13087.11523	13211.11914	346.6096802	470.6135864
442	12943.52441	13042.93164	360.3607483	459.7679749
443	13027.9541	13095.27344	348.9779358	416.2972717
444	13058.02344	13116.79883	338.0585327	396.8339233
445	12897.33496	13020.26465	353.3887329	476.3184204
446	12916.33496	13043.39258	343.9526672	471.0102844
447	12843.87012	12983.85449	344.6327515	484.6171265
448	13065.53223	13178.61719	339.8112793	452.8962402
449	12949.28906	13062.75879	353.4259338	466.8956604
450	12895.93262	13012.0791	345.2401733	461.3866577
451	13084.375	13186.02246	339.4299927	441.0774536
452	12847.88965	12943.50293	344.6749268	440.288208
453	12834.83203	12976.52148	342.8231812	484.5126343
454	12805.18359	12939.16211	350.3225708	484.3010864
455	13003.94727	13144.24414	349.4743347	489.7712097
456	12749.64844	12841.08594	339.4111023	430.8486023
457	12947.79883	13085.71289	345.4169006	483.3309631
458	12889.56348	13037.49512	348.7738342	496.7054749
459	12957.47949	13038.33594	356.5939331	437.4503784
460	12892.86133	13032.77637	346.6436462	486.5586853
461	12729.50098	12868.14258	354.5041199	493.1457214
462	12613.72363	12743.97754	348.0206909	478.2745972
463	12546.13379	12681.35645	344.582489	479.8051453
464	12500.91602	12621.48926	341.124176	461.6974182
465	12644.41895	12738.96191	335.4522705	429.9952393
466	12563.95996	12676.12988	344.4329224	456.6028442
467	12669.77734	12809.12012	349.1368103	488.4795837
468	12719.44727	12855.35156	357.7522583	493.6565552
469	12706.70703	12781.39844	333.954834	408.6462402
470	12975.41113	13079.18848	347.3963623	451.1737061
471	12642.59766	12782.84863	347.0100708	487.2610474
472	13001.17969	13150.15527	350.739502	499.7150879
473	12990.10059	13059.70215	338.7733154	408.3748779
474	13003.24609	13128.01172	348.6992188	473.4648438
475	12935.17188	13070.98242	354.8069763	490.6175232
476	12855.74805	13013.79492	348.5918884	506.6387634
477	12845.87891	12991.72656	336.9529419	482.8005981
478	12896.20313	12971.95605	345.6707458	421.4236755
479	12719.19043	12805.01465	339.7328491	425.5570679
480	12919.9375	12980.12109	344.2671204	404.4507141
481	12716.05176	12844.43262	357.6557922	486.0366516
482	12790.36914	12922.40723	345.7021179	477.7402039
483	12923.73633	13013.06543	339.1895447	428.5186462
484	12708.36426	12857.17188	347.1512756	495.9588928
485	12667.62598	12831.61719	362.8403931	526.831604
486	12874.81543	12906.98926	342.3343811	374.5082092
487	12959.73047	13048.27539	346.4996033	435.0445251
488	12891.67871	12938.52051	343.7618713	390.6036682
489	12942.2168	12969.9082	342.9466248	370.638031
490	12844.06445	12876.77148	345.3226624	378.0296936
491	13117.57715	13182.62598	346.7044373	411.7532654
492	12995.41113	13030.66309	345.3381958	380.5901489
493	13044.11426	13072.81836	352.8142395	381.5183411
494	12996.0332	13050.89453	344.2698059	399.131134
495	12985.58594	13024.83887	346.963562	386.2164917
496	13047.95313	13148.5293	344.414093	444.9902649
497	12919.71484	12980.00977	352.4068298	412.7017517
498	12855.11719	12993.95215	357.8943176	496.7292786
499	12924.79102	13020.05078	346.2326965	441.4924622
500	12904.15723	13030.86426	349.4165344	476.1235657
501	12980.64453	13122.78613	345.109314	487.2509155
502	12999.10449	13144.05859	350.6847534	495.638855
503	13143.07031	13286.1709	342.4192505	485.5198364
504	13045.05664	13173.78809	334.1911316	462.9225769
505	12902.05273	13052.44238	342.5241089	492.9137573
506	12882.81738	13027.34277	342.1267395	486.6521301
507	12954.34473	13085.51074	334.9259644	466.09198
508	12800.63379	12957.18652	341.2103882	497.7631226
509	12682.82813	12828.55176	330.1459961	475.8696289
510	12813.70605	12958.16309	334.1026611	478.5596924
511	12804.5166	12963.35449	349.4517212	508.2896118
512	13061.3125	13200.32617	358.6387634	497.6524353
513	12593.12305	12724.52148	345.0959473	476.4943848
514	12788.9541	12933.09277	342.1300354	486.2687073
515	12651.40625	12791.97754	346.4654236	487.0367126
516	12753.7666	12842.23242	347.4556885	435.9215088
517	12563.95215	12712.66016	337.9492188	486.6572266
518	13005.28613	13157.01563	337.4462585	489.1757507
519	12711.00195	12866.51563	347.9917297	503.5054016
520	12714.19043	12788.82031	339.3435059	413.9733887
521	12908.1084	13025.33887	344.7978516	462.0283203
522	12764.07813	12932.48242	344.6636658	513.0679626
523	12887.8584	13011.11523	345.1914978	468.4483337
524	12785.75879	12939.81836	345.5513916	499.6109619
525	12916.74609	13043.35547	349.4803162	476.0896912
526	12778.22168	12923.10059	348.9017944	493.7807007
527	12957.13477	13115.75098	349.3795166	507.9957275
528	12765.8584	12898.2627	344.2092896	476.6135864
529	12856.10938	12978.9541	332.1118164	454.956543
530	12912.99023	13031.03418	330.822052	448.8659973
531	12655.93262	12756.23242	340.9432983	441.243103
532	12580.15234	12714.91895	338.2756653	473.0422668
533	12879.31543	13041.52246	351.2022095	513.4092407
534	12820.89258	12953.94238	357.7980347	490.8478394
535	12942.03711	13092.07617	349.75177	499.7908325
536	12892.92578	13004.875	339.1462708	451.0954895
537	13003.83594	13130.32813	346.5212097	473.0133972
538	13383.21777	13472.72852	345.167572	434.6783142
539	13095.70313	13217.8252	347.4953613	469.6174316
540	13270.77148	13421.58691	347.1140747	497.9295044
