Frames	sa_pro	sa_A	sa_C	sa_buried
541	13145.63184	13089.40234	348.4227295	292.1932373
542	13185.22266	13188.08105	351.069519	353.9279175
543	12959.27051	12987.4834	353.4576111	381.6705017
544	13036.30664	13034.03711	352.0257568	349.7562256
545	12933.66992	12959.99414	352.0149536	378.3391724
546	13026.43457	13075.7168	348.2247314	397.506958
547	13008.33496	13019.40625	349.6595764	360.7308655
548	12926.76855	12931.33887	352.999176	357.5694885
549	12959.48145	12988.84961	353.4872742	382.8554382
550	12718.45117	12799.90625	351.9943848	433.4494629
551	12917.54688	13017.97363	355.0010071	455.4277649
552	13084.59473	13158.7207	350.692749	424.8187256
553	12845.74512	12945.54883	347.6863403	447.4900513
554	12751.16895	12864.11035	344.6694336	457.6108398
555	12972.28027	13054.11719	358.2617188	440.0986328
556	12560.80273	12657.60059	347.8319092	444.6297607
557	12751.5127	12841.94922	349.8462219	440.2827454
558	12718.84082	12807.57422	357.2599487	445.9933472
559	12898.28809	12998.55566	351.7548218	452.0223999
560	12773.97461	12847.30469	347.8912354	421.2213135
561	12616.16309	12717.05273	349.5562744	450.4459229
562	12615.53906	12716.83496	344.7624512	446.0583496
563	12760.32324	12846.73926	344.9848633	431.4008789
564	12787.2373	12869.06543	347.3487854	429.1769104
565	12979.77832	13065.41113	344.159729	429.7925415
566	13058.77051	13152.91211	336.8818054	431.023407
567	12886.16992	12984.63574	339.9497375	438.4155579
568	12885.90137	12991.14844	345.9165344	451.1636047
569	12974.0127	13074.16113	326.9970703	427.1455078
570	12971.49707	13069.3252	344.5136414	442.3417664
571	13007.38965	13092.29199	350.6150818	435.5174255
572	12877.09082	12958.55273	341.0201721	422.4820862
573	13084.78223	13153.68066	340.0307007	408.9291382
574	13182.62598	13304.07227	346.9356384	468.3819275
575	12952.10254	13053.89258	350.3479004	452.1379395
576	12979.35645	13071.91992	343.862915	436.4263916
577	12974.31738	13058.17676	345.9506836	429.8100586
578	13042.01855	13109.45508	339.9716187	407.4081421
579	12895.31152	12969.97266	341.6177979	416.2789307
580	12843.89063	12912.99316	345.1233521	414.2258911
581	12781.76172	12846.19043	351.0578918	415.4866028
582	12939.0625	13025.3125	349.9859924	436.2359924
583	12671.35938	12767.5332	340.6569824	436.8308105
584	12764.56055	12828.27051	338.7290344	402.4389954
585	12833.50195	12901.00488	342.098877	409.6018066
586	12805.13184	12897.45996	342.4221191	434.7502441
587	12886.68457	12946.66211	344.5377502	404.5152893
588	12737.23145	12819.79102	342.618866	425.1784363
589	13173.17676	13258.03809	336.6218872	421.4832153
590	12972.61914	13096.93457	346.8072205	471.1226501
591	12676.66504	12762.24512	339.3390198	424.9190979
592	12965.88965	13030.22754	348.0196228	412.3575134
593	12843.48242	12872.70313	340.7745972	369.9953003
594	13040.18359	13043.4248	334.1227112	337.3639221
595	12901.91309	12870.7793	335.7151489	304.5813599
596	12762.40332	12792.41113	350.6733704	380.6811829
597	12902.52051	12908.69824	340.2241821	346.4019165
598	12872.80664	12910.62012	342.1089172	379.9223938
599	12668.83691	12712.9541	342.9566345	387.073822
600	12888.33789	12970.61133	341.4308167	423.7042542
601	12440.50879	12500.99219	346.6250305	407.108429
602	12378.0791	12458.46582	343.0671997	423.4539185
603	12620.7627	12699.6123	344.9846191	423.8342285
604	12721.34668	12810.51855	343.8734436	433.0453186
605	12772.3252	12850.55078	359.7983398	438.0239258
606	12812.28906	12817.47949	356.6662598	361.8566895
607	12759.03906	12836.75977	339.0522766	416.7729797
608	12607.63867	12685.67676	353.8768005	431.9148865
609	12675.53125	12774.08008	345.8170166	444.3658447
610	12699.74609	12775.54102	345.7195129	421.5144348
611	12749.57422	12744.16211	342.0106201	336.5985107
612	12982.4209	13002.74609	354.250824	374.5760193
613	12764.83691	12781.92578	354.4483337	371.5372009
614	13049.64746	13069.52734	349.6497498	369.5296326
615	12767.5498	12797.33301	356.1986084	385.9818115
616	12873.34375	12952.87305	332.1246948	411.6539917
617	12792.06836	12856.06641	344.7028809	408.7009277
618	12684.96094	12719.16016	348.8786621	383.0778809
619	12843.77734	12852.92285	355.6199951	364.7655029
620	12814.31836	12844.17871	340.4222412	370.2825928
621	12739.5498	12752.19727	348.1085815	360.7560425
622	12778.0166	12834.13574	340.1799622	396.2991028
623	12560.0293	12620.53418	349.5507202	410.055603
624	12535.89551	12570.86914	343.6037903	378.5774231
625	12906.55176	12936.24902	340.2887573	369.9860229
626	12650.76465	12677.79785	354.6848145	381.7180176
627	12825.3584	12872.46191	334.1161499	381.2196655
628	12832.78418	12858.01855	356.459198	381.693573
629	12629.59961	12679.2959	344.9265137	394.6228027
630	13043.40332	13091.69043	342.9058533	391.1929626
631	12845.72949	12904.92871	345.416626	404.6158447
632	12833.72363	12903.53516	349.9382324	419.7497559
633	13022.31738	13068.58887	344.82724	391.0987244
634	12918.48633	12934.95215	341.8362122	358.3020325
635	12805.25391	12839.12402	344.2147827	378.0848999
636	12918.50781	12965.31641	346.3096313	393.1182251
637	12668.42871	12708.83301	352.5113525	392.9156494
638	13155.74414	13172.72949	341.6741333	358.6594849
639	13026.7334	13053.01953	343.5970154	369.8831482
640	12718.8584	12755.90918	354.7416077	391.7923889
641	13025.48145	13012.57129	351.9239807	339.0138245
642	13008.49512	13000.03906	343.9428406	335.4867859
643	12892.94824	12939.81445	338.678772	385.5449829
644	12947.23438	12964.78223	355.3405457	372.8883972
645	12761.88281	12815.53027	347.9291687	401.5766296
646	12977.35938	12973.33398	355.1437683	351.1183777
647	12961.56152	12931.11133	346.0532532	315.6030579
648	13004.44727	13063.69727	343.8146667	403.0646667
649	12817.41504	12854.4082	350.4092712	387.4024353
650	12759.20508	12796.08984	340.4421082	377.3268738
651	12804.62891	12824.63574	343.815918	363.8227539
652	13061.57227	13078.10449	349.1018677	365.6340942
653	12878.45215	12907.70898	339.2807312	368.5375671
654	12958.26758	12999.30469	337.5158691	378.5529785
655	13330.86621	13352.97461	353.9796143	376.0880127
656	12997.80566	13009.37109	351.3143005	362.8797302
657	13112.27148	13104.2207	356.4273376	348.3765564
658	13108.64746	13102.67969	356.2759705	350.308197
659	13078.13477	13078.58105	340.1767578	340.6230469
660	13129.21094	13119.20996	323.5652161	313.5642395
661	12811.57227	12886.08398	333.1747437	407.6864624
662	13073.03906	13035.92773	342.680481	305.5691528
663	12880.48047	12892.56543	331.036438	343.1213989
664	12935.00098	12957.71875	348.5112	371.2289734
665	13002.78711	13026.18848	349.0744324	372.4757996
666	12815.9834	12850.18652	339.690155	373.89328
667	12901.06738	12927.00195	346.2027893	372.1373596
668	12941.14355	13014.27344	350.0978699	423.2277527
669	13005.3623	13080.69141	346.2075195	421.5366211
670	12961.5459	13009.92383	343.8521118	392.2300415
671	12775.94043	12807.30664	347.5136719	378.8798828
672	12608.59082	12675.2041	350.9395752	417.5528564
673	12815.28809	12855.78613	337.0479431	377.54599
674	13007.95898	13032.24707	345.2148132	369.5028992
675	12911.09863	12981.7959	348.7090454	419.406311
676	12972.14453	13028.79395	345.8587646	402.5081787
677	12866.60352	12895.06836	350.8902893	379.3551331
678	12889.57715	12941.93848	339.8793945	392.2407227
679	12948.33301	12996.06055	347.0736389	394.801178
680	12979.66895	13034.55273	341.0083923	395.8921814
681	12974.25391	12979.4375	338.2143555	343.3979492
682	12989.4209	13107.13672	349.0135803	466.7294006
683	13085.32324	13128.66016	341.2503662	384.5872803
684	13110.63574	13158.56641	335.2301025	383.1607666
685	13296.9834	13358.22852	352.0305481	413.2756653
686	13018.95508	13017.85156	342.1362915	341.0327759
687	12883.53906	12924.9209	338.2188721	379.600708
688	12840.83008	12879.52246	336.563385	375.2557678
689	12818.10059	12857.03027	338.6401062	377.5697937
690	12984.83203	13011.2832	338.8974609	365.3486328
691	12964.95508	13047.77344	344.040863	426.8592224
692	13001.14063	13025.11621	341.8256531	365.801239
693	12989.63379	13043.33887	348.1993103	401.9043884
694	13001.95215	13087.49902	344.306488	429.853363
695	12913.15234	12994.70801	349.5145264	431.0701904
696	12795.09961	12907.41406	351.2514648	463.565918
697	12760.23633	12775.00391	342.5736084	357.3411865
698	13207.66113	13272.62012	359.1069031	424.0658875
699	12703.45215	12833.77734	343.7588501	474.0840454
700	13145.99219	13187.19531	346.7627563	387.9658813
701	13147.23242	13204.72852	353.6506348	411.1467285
702	12846.99219	12900.26367	351.6575623	404.9290466
703	13001.97168	13096.28516	351.0317383	445.3452148
704	13152.4502	13117.07813	344.4221497	309.0500793
705	12970.13867	13034.25488	347.3538208	411.4700317
706	12801.38867	12886.89258	350.0385437	435.54245
707	12793.51855	12887.46289	354.7260742	448.6704102
708	12750.65137	12849.73242	340.2931213	439.374176
709	12713.43555	12773.6748	353.3249207	413.5641785
710	12945.19434	13051.30859	348.4536743	454.5679321
711	13044.77539	13092.30566	347.1173096	394.647583
712	12798.20215	12895.35254	351.6083374	448.758728
713	12676.97949	12752.16602	346.5199585	421.7064819
714	12886.23047	12990.2002	335.9129333	439.8826599
715	12884.7666	12944.97949	339.6252136	399.8381042
716	12814.62402	12867.4082	341.1121216	393.8963013
717	12793.50195	12839.42773	345.10672	391.0325012
718	12757.30273	12799.81641	339.1525269	381.6661987
719	13066.34277	13158.96289	334.4243164	427.0444336
720	12937.24023	13052.66992	342.9714966	458.4011841
721	12987.43848	13079.79199	338.0964661	430.4499817
722	12698.84082	12779.45801	334.2871094	414.9042969
723	12846.66797	12979.44824	348.0377197	480.8179932
724	12614.53125	12696.87793	338.9934387	421.3401184
725	12914.40039	13029.19141	339.3043518	454.0953674
726	12684.07813	12762.10059	340.0040588	418.0265198
727	12836.48242	12948.75977	340.8035278	453.0808716
728	12851.47266	12956.01367	329.4814758	434.0224915
729	12955.47266	13042.91895	337.3339539	424.7802429
730	12988.19238	13085.55566	330.8250732	428.1883545
731	12775.48438	12894.2832	323.499115	442.2979431
732	12514.91016	12625.16797	345.7762756	456.0340881
733	12724.22168	12830.6748	334.6517944	441.1049194
734	12863.93262	12955.9209	328.5505066	420.5387878
735	12685.39063	12772.26172	326.8950195	413.7661133
736	12722.42773	12823.15332	336.7119141	437.4375
737	12603.44434	12691.65723	338.7669983	426.9798889
738	12515.56934	12615.38965	337.8416138	437.6619263
739	12995.86719	13092.29883	340.2573853	436.6890259
740	12750.71875	12843.81836	343.1174622	436.2170715
741	13106.69434	13192.40234	332.835907	418.5439148
742	12862.35156	12952.35254	337.4126282	427.4136047
743	12939.60645	13048.85938	340.9638367	450.2167664
744	12645.9375	12729.58203	337.9572449	421.6017761
745	12607.16113	12701.35547	331.0683594	425.2626953
746	12736.61719	12830.89551	343.6870117	437.965332
747	12824.85156	12920.93066	336.0426025	432.1217041
748	12708.41992	12799.68262	337.1012268	428.3639221
749	12902.94531	12991.57617	341.0983276	429.729187
750	12599.45703	12677.02344	335.7824707	413.348877
751	12962.04297	13012.45996	325.588623	376.0056152
752	13017.48535	13058.62891	338.5915833	379.7351379
753	12987.74512	13002.62109	333.9707031	348.8466797
754	12945.03906	12941.79785	334.4647827	331.2235718
755	12887.88965	12950.89551	342.6598511	405.6657104
756	12800.09668	12853.20605	346.1110229	399.2203979
757	13117.96484	13166.00781	352.5418091	400.5847778
758	12871.52441	12926.86035	348.0651245	403.401062
759	13064.2793	13138.43848	348.7434692	422.9026489
760	12946.32617	13013.77344	347.7077332	415.1549988
761	13047.94824	13101.04688	347.9414368	401.0400696
762	12911.93066	12971.07227	347.7344055	406.8760071
763	12969.36035	13013.75879	351.1725159	395.5709534
764	12904.35059	12986.61719	343.8086243	426.0752258
765	12902.18164	12946.51074	334.1825256	378.5116272
766	12921.20508	12987.26758	348.5489197	414.6114197
767	12775.43164	12821.89844	336.9403687	383.4071655
768	13021.34863	13064.42188	350.4703674	393.5436096
769	12759.72949	12798.18457	346.1341858	384.5892639
770	13064.62207	13071.16699	342.2896118	348.8345337
771	12987.54395	13016.83887	339.1530457	368.4479675
772	13170.52637	13201.10938	342.8726807	373.4556885
773	13199.71582	13249.40918	339.879425	389.5727844
774	12808.22363	12859.02441	346.0726013	396.8733826
775	13125.71191	13134.89648	346.6956787	355.880249
776	13107.90039	13140.00586	345.1816406	377.2871094
777	13122.46777	13200.64551	352.5045776	430.682312
778	13100.52148	13178.08105	346.9251099	424.4846802
779	13119.37695	13174.28613	349.0872498	403.9964294
780	13108.30371	13134.24805	351.8365479	377.7808838
781	13015.11621	13078.73242	352.534729	416.1509399
782	12975.30566	13053.9707	351.1182251	429.7832642
783	13015.95898	13046.65723	344.7694702	375.4677124
784	13052.07227	13126.06836	338.9911804	412.9872742
785	13003.26563	13098.64844	353.0846252	448.4674377
786	13115.64258	13166.46094	343.1662903	393.9846497
787	12865.2959	12923.06348	349.949585	407.7171631
788	13031.80957	13124.30176	348.2360229	440.7282104
789	12963.54492	13047.82031	349.2880859	433.5634766
790	13016.88965	13095.30566	349.5871277	428.0031433
791	12885.98535	12976.5498	342.9802856	433.5447388
792	12804.4082	12921.01172	348.7949524	465.398468
793	13166.26074	13176.73047	341.1568604	351.6265869
794	13224.46484	13245.00098	349.1617126	369.6978455
795	13008.72656	13056.7041	346.8778381	394.8553772
796	13213.82813	13266.82129	349.4215393	402.4147034
797	12861.40918	12930.68945	346.5249939	415.8052673
798	12809.72656	12872.84473	348.4538879	411.572052
799	12918.00684	12997.90234	348.1834717	428.0789795
800	12751.03418	12858.9209	353.7619629	461.6486816
801	12870.76758	12946.12598	344.0245361	419.3829346
802	13151.52148	13183.52051	356.6579895	388.6570129
803	12959.60449	13006.32227	349.9769287	396.6947021
804	12900.46387	12959.42969	345.0202942	403.9861145
805	12803.69922	12880.57129	348.1869812	425.0590515
806	12953.19629	13049.30957	338.6923828	434.8056641
807	12910.64844	13027.33691	348.6662598	465.3547363
808	13067.03516	13148.12793	352.0358582	433.1286316
809	12936.89453	13018.24316	351.3582764	432.7069092
810	13191.56641	13278.41016	352.9083862	439.7521362
811	12969.6582	13066.37891	340.8261414	437.5468445
812	13341.68164	13432.71777	345.4299927	436.4661255
813	12984.38281	13053.81152	343.5274353	412.9561462
814	13003.37402	13110.47168	340.6741028	447.771759
815	12985.99219	13091.5	344.502533	450.0103455
816	12933.11719	13041.12305	340.4112244	448.4170837
817	13045.19238	13101.40723	348.6222839	404.8371277
818	13071.06934	13159.80176	343.3283691	432.060791
819	13114.40527	13205.74023	340.6881714	432.0231323
820	13042.94922	13102.37988	348.184021	407.6146851
821	13051.20996	13110.48535	347.634613	406.9100037
822	13098.64746	13167.31738	343.5057983	412.1757202
823	13026.00781	13093.88184	339.633606	407.5076294
824	12774.35352	12816.37109	343.7558594	385.7734375
825	12836.19141	12881.2832	338.6438599	383.7356567
826	12939.41113	13033.95801	343.7309875	438.2778625
827	13174.0459	13238.62988	353.9713135	418.5552979
828	12842.60645	12929.71484	348.46698	435.5753784
829	12976.97266	13072.14551	346.6192322	441.7920837
830	13129.16309	13255.60547	346.0358887	472.4782715
831	13194.26172	13324.00684	342.3250427	472.0701599
832	13052.53125	13143.66113	343.7065735	434.8364563
833	13241.69531	13325.96094	339.2802429	423.5458679
834	12886.5791	12976.88477	341.7289429	432.0346069
835	13120.53711	13216.67676	348.6896667	444.8293152
836	12800.07617	12909.2832	355.4415894	464.6486206
837	12896.68945	12989.58496	344.3273926	437.2229004
838	12933.86816	13003.64844	354.3520508	424.1323242
839	13254.56738	13314.01758	344.3213806	403.7715759
840	13087.58008	13167.31055	343.6241455	423.3546143
841	13018.58887	13053.56055	342.1805115	377.1521912
842	13058.05762	13136.44727	341.2727051	419.6623535
843	12899.09473	12989.62793	346.6061401	437.1393433
844	12977.93164	13066.08496	345.871521	434.0248413
845	12842.54883	12956.17676	350.2426758	463.8706055
846	12958.18164	13076.5791	349.4160156	467.8134766
847	12817.52344	12900.54785	352.4884644	435.5128784
848	13012.7998	13095.76855	342.3504028	425.3191528
849	13057.80273	13162.36621	345.7214966	450.2849731
850	13042.20801	13152.90332	342.9586792	453.6539917
851	13179.66406	13249.37305	344.194397	413.9033813
852	13058.75293	13051.5752	335.8500671	328.6723328
853	13148.42188	13219.83105	340.3878174	411.7969971
854	13046.17773	13132.18359	330.7149963	416.7208557
855	13121.89258	13231.99512	347.1447449	457.2472839
856	13149.11035	13207.96582	342.1875916	401.0430603
857	12956.41602	13027.46973	346.1628418	417.2165527
858	12954.62891	12996.17676	341.5449524	383.092804
859	12993.375	13061.68262	350.6851807	418.9927979
860	12947.92773	12995.46191	358.2029419	405.7371216
861	13020.28418	13084.56836	343.4826965	407.7668762
862	13290.46973	13311.30371	351.7867737	372.6207581
863	13223.90723	13237.02637	342.9870911	356.1062317
864	13062.06836	13119.15137	351.7573853	408.8403931
865	13108.24219	13107.88574	348.8754272	348.5189819
866	12988.85156	13047.03906	341.8606262	400.0481262
867	12972.75195	13058.90332	345.0082703	431.1596375
868	12957.7627	13002.79492	346.8509827	391.8832092
869	13074.8418	13163.7334	348.0243835	436.9159851
870	12756.15137	12876.3418	350.8769531	471.0673828
871	12838.23828	12977.44336	351.438446	490.6435242
872	12859.01465	12984.91992	337.6481018	463.5533752
873	12899.93262	13029.76465	341.4092102	471.2412415
874	12815.20605	12939.13574	341.365509	465.2951965
875	13249.87012	13337.31055	345.6023865	433.0428162
876	12908.57227	12976.38086	355.022644	422.8312378
877	12999.06543	13061.05371	351.6643982	413.6526794
878	12922.23633	12975.74512	343.2341003	396.7428894
879	12957.1416	13002.14453	344.5452881	389.5482178
880	12945.82129	13087.80957	344.7515869	486.7398682
881	13057.64844	13177.19238	346.9414063	466.4853516
882	12947.91699	13034.99805	349.0022888	436.0833435
883	13057.93652	13165.9707	354.5994263	462.633606
884	12818.64844	12895.97754	340.8060303	418.1351318
885	12975.15137	13007.75684	342.324585	374.9300537
886	12975.87109	13028.43652	344.4186401	396.9840698
887	13133.1709	13151.11523	345.2507324	363.1950684
888	12792.58594	12814.59961	343.4655762	365.479248
889	12873.2168	12902.25098	348.0787048	377.1128845
890	12934.22656	12980.37012	353.5015259	399.6450806
891	12835.78711	12878.91406	346.3214111	389.4483643
892	12740.32324	12783.12305	343.8503723	386.650177
893	12828.49414	12840.45703	343.8802795	355.8431702
894	12755.30176	12790.74805	353.43573	388.882019
895	12886.55273	12981.06543	347.6926575	442.2053528
896	12940.98145	12966.58984	349.5675659	375.1759644
897	13024.05859	13070.48145	345.5830078	392.0058594
898	12992.99707	13030.18262	341.6690979	378.8546448
899	12932.15234	12953.18066	345.7016296	366.72995
900	13010.07031	13038.86816	346.076355	374.8742065
901	12957.12207	13011.07129	353.8572083	407.806427
902	13087.84082	13149.74023	347.4725037	409.3719177
903	13185.15723	13207.91992	344.3047791	367.0674744
904	12882.82422	12909.71582	338.1575623	365.0491638
905	12904.28125	12937.66113	348.9802246	382.3601074
906	12939.46875	12974.22168	345.7322998	380.4852295
907	12888.78711	12939.15234	342.5985107	392.9637451
908	13169.91895	13194.50586	354.2721252	378.8590393
909	12973.25488	13018.6123	340.843689	386.2011108
910	12954.23145	13011.50977	343.2901611	400.5684814
911	12939.89648	12979.00781	355.4587097	394.5700378
912	13071.16504	13127.08789	353.8607483	409.7835999
913	13157.89648	13235.52832	340.2739868	417.9058228
914	13303.63086	13288.71191	346.487793	331.5688477
915	12885.64551	12916.57129	354.5983582	385.5241394
916	13306.85742	13337.45996	347.5476379	378.150177
917	13123.33105	13145.7002	342.1750793	364.54422
918	13209.56836	13246.44434	348.6728516	385.5488281
919	13064.68164	13069.19922	342.7615967	347.2791748
920	13171.15137	13196.73633	346.2027588	371.7877197
921	13130.91895	13128.00098	340.0296936	337.1117249
922	13158.63672	13161.06348	340.8329163	343.2596741
923	13466.89551	13466.14648	341.2003784	340.451355
924	13421.78125	13433.41699	352.118988	363.7547302
925	13399.04785	13443.25879	353.4525757	397.6635132
926	13436.24609	13443.95215	340.0352173	347.741272
927	13273.57617	13265.1748	345.3897095	336.9883423
928	13283.14063	13287.12402	350.0161743	353.9995728
929	13343.9043	13286.30273	355.5026245	297.901062
930	13150.75	13143.41602	352.5360107	345.2020264
931	13129.14453	13110.50781	345.6916199	327.0549011
932	13124.71777	13156.2793	347.7941895	379.3557129
933	13268.0332	13297.68848	349.9897766	379.64505
934	13012.06738	12974.60156	353.3980408	315.9322205
935	13062.00391	13076.56152	351.7829895	366.3406067
936	13224.49902	13248.99805	349.9811707	374.4801941
937	13215.78418	13223.27148	343.2579651	350.7452698
938	13129.57617	13154.43359	345.3040466	370.1614685
939	13326.76172	13349.25684	339.4403381	361.9354553
940	13051.43457	12982.16211	335.8750305	266.6025696
941	12854.50195	12875.56348	341.8299255	362.891449
942	12805.28418	12747.64453	341.6921692	284.0525208
943	12729.02051	12738.30859	348.6349182	357.9230042
944	12968.84863	12986.5332	344.942627	362.6271973
945	12828.05957	12860.21387	351.3605042	383.514801
946	12592.57422	12599.44434	350.4557495	357.3258667
947	12941.3252	12956.04883	342.0491333	356.7727661
948	12931.40137	12968.75	347.3093567	384.6579895
949	12718.92578	12719.2627	348.8301392	349.1670532
950	13162.17871	13144.53223	344.9941406	327.3476563
951	13083.98242	13115.40039	350.9918518	382.4098206
952	13083.26758	13101.75	343.6769714	362.1593933
953	12777.76367	12826.29004	346.1427002	394.6690674
954	12801.64258	12826.9082	352.6302185	377.8958435
955	12834.52051	12833.62793	340.126709	339.2341309
956	12737.85352	12750.46094	344.8589478	357.4663696
957	12879.46387	12893.09766	344.7541504	358.3879395
958	12922.97949	12955.73633	343.8262329	376.5830688
959	13077.5127	13102.6748	353.5372925	378.6994019
960	13054.92285	13095.47461	339.525238	380.0769958
961	13049.35156	13060.04492	339.6097107	350.3030701
962	12878.76758	12895.63867	339.1744385	356.0455322
963	12907.91016	12929.6416	349.3091736	371.0406189
964	12905.47559	12963.27441	344.6377869	402.436615
965	12880.74902	12930.70898	345.313324	395.2732849
966	13036.26367	13015.45313	348.5966187	327.7860718
967	13046.69922	13058.93066	351.2916565	363.5231018
968	12921.93848	12954.61035	351.3974609	384.0693359
969	13077.62109	13032.44336	337.2479553	292.0702209
970	13093.60352	13053.81641	335.8287354	296.041626
971	13016.00977	13005.46289	340.9329834	330.3861084
972	13058.98535	13043.1123	354.8585205	338.9854736
973	13302.84766	13316.46973	344.0004272	357.6224976
974	12818.0332	12869.55371	331.4800415	383.0005493
975	13111.48438	13175.74414	333.2677307	397.5274963
976	12971.49316	13015.10742	342.3305969	385.9448547
977	13107.36621	13205.26758	347.7222595	445.6236267
978	13242.83301	13285.27344	346.4259644	388.866394
979	13083.28711	13150.59961	350.9618835	418.2743835
980	13169.77734	13218.7666	339.861084	388.8503418
981	13196.16602	13214.60352	348.7836914	367.2211914
982	13162.68652	13181.08691	347.9992676	366.3996582
983	13104.49805	13125.77539	343.4206238	364.6979675
984	13034.18359	13048.75781	343.1943665	357.7685852
985	13466.71582	13451.37598	335.8415527	320.501709
986	13276.44531	13266.32813	331.2880249	321.1708374
987	13189.60352	13171.96387	345.2572937	327.6176453
988	13285.13965	13293.03418	354.4277344	362.3222656
989	13098.56543	13102.09277	348.3727417	351.9000854
990	13411.90332	13431.45117	347.3747559	366.9226074
991	13053.60742	13108.77246	342.1767883	397.3418274
992	13133.00586	13166.43359	344.624176	378.0519104
993	13454.5459	13452.32422	349.214386	346.9927063
994	13432.25	13439.73145	344.3346558	351.8161011
995	13235.46875	13207.82617	338.806488	311.1639099
996	13618.14063	13652.12207	337.1424255	371.1238708
997	13639.78516	13681.81836	341.3597107	383.3929138
998	13539.96484	13571.93066	334.0903015	366.0561218
999	13390.96875	13425.43262	332.8271179	367.2909851
1000	13500.78223	13543.6543	336.2012329	379.0733032
1001	13410.51855	13470.37598	333.7359924	393.5934143
1002	13365.64844	13407.88477	336.6759338	378.912262
1003	13134.02148	13209.86328	346.3417664	422.1835632
1004	13086.61719	13154.42969	335.8842773	403.6967773
1005	13172.7998	13193.89063	336.2328796	357.3237
1006	13262.06348	13215.99023	346.0577393	299.9844971
1007	13186.19531	13231.1377	348.2930603	393.2354431
1008	13180.99902	13204.5957	344.9564209	368.5531006
1009	13005.10254	13037.95996	340.8892212	373.7466431
1010	13161.67871	13151.62207	339.9671021	329.9104614
1011	13393.33691	13358.11328	348.6517029	313.4280701
1012	13066.32227	13152.10547	335.6171265	421.4003296
1013	12865.2041	12933.40527	344.5819702	412.7831421
1014	12989.6123	13094.43848	337.0044556	441.8306274
1015	12886.05273	12988.42383	327.2257996	429.5968933
1016	13055.50684	13100.49805	334.3205566	379.3117676
1017	12936.18066	13042.45605	347.0374451	453.3128357
1018	12994.1377	13079.90918	334.0913086	419.862793
1019	13143.18164	13263.61816	341.6132813	462.0498047
1020	13107.76563	13197.8584	330.988678	421.0814514
1021	12749.76172	12820.0791	338.553894	408.8712769
1022	12831.14258	12911.67773	338.847168	419.3823242
1023	12754.00684	12863.77246	341.4438782	451.2095032
1024	12918.02832	13031.33789	347.5001221	460.8096924
1025	13188.88184	13266.12598	336.3502808	413.5944214
1026	13068.46875	13117.41602	350.2999268	399.2471924
1027	12725.05957	12824.21484	343.6251526	442.780426
1028	12937.07227	13023.85742	341.3041382	428.0892944
1029	12728.40332	12793.58301	335.8292236	401.0089111
1030	12961.26172	13044.7627	331.9628296	415.4638062
1031	13206.16309	13304.78125	335.6822205	434.3003845
1032	13087.47949	13201.37793	335.4829407	449.3813782
1033	12863.23828	12965.85547	339.4483948	442.0655823
1034	12877.47656	13008.76172	357.7246399	489.0097961
1035	12902.62891	12979.38477	346.9697876	423.725647
1036	12938.49316	13033.69727	337.022522	432.2266235
1037	12961.50195	13098.63574	359.5432129	496.677002
1038	12914.63867	12978.04688	334.6575317	398.0657349
1039	13136.24512	13151.30176	340.2460938	355.3027344
1040	13011.92285	13056.52051	341.1994019	385.7970581
1041	12848.93457	12860.73633	353.3887024	365.1904602
1042	12763.36035	12756.2627	346.5375671	339.4399109
1043	12834.1709	12865.71289	343.3937073	374.9356995
1044	12777.64941	12855.74512	328.318573	406.4142761
1045	12831.46582	12849.98535	341.377533	359.8970642
1046	12896.76465	12914.2334	339.6102295	357.0789795
1047	12701.28809	12785.7959	335.431427	419.9392395
1048	12902.71875	12963.82813	332.8572998	393.9666748
1049	12839.68164	12846.53711	337.7812805	344.6367493
1050	12779.19336	12853.35449	346.0997314	420.2608643
1051	12900.30371	12953.12012	355.7426758	408.559082
1052	12993.29395	13056.50195	334.3803711	397.5883789
1053	12858.01758	12898.28418	345.3396912	385.6062927
1054	13060.40723	13088.94434	344.1197815	372.6568909
1055	12894.74609	12957.00977	333.7909851	396.054657
1056	12901.10938	12954.78027	334.4449463	388.1158447
1057	13018.69727	13036.01758	338.9032288	356.2235413
1058	12921.16797	12957.49121	349.0845032	385.4077454
1059	12869.96289	12943.9707	340.9555969	414.9634094
1060	12993.09375	13039.65723	342.3997192	388.9631958
1061	12827.2793	12885.35645	364.5582275	422.635376
1062	12866.87598	12871.92871	346.7484131	351.8011475
1063	12926.92773	12928.08008	325.0081177	326.1604614
1064	12806.35645	12816.03125	340.3061523	349.980957
1065	12694.87305	12738.39063	343.7028503	387.2204285
1066	12675.22852	12700.66504	346.9989929	372.4355164
1067	12797.76074	12808.37207	349.2556763	359.8670044
1068	13035.03223	13066.62695	339.4036255	370.9983521
1069	13123.46484	13117.85742	349.3704834	343.7630615
1070	12997.08105	13021.80469	351.5726929	376.2963257
1071	12924.3252	12945.99023	352.7297363	374.3947754
1072	13212.23828	13199.89648	354.4968262	342.1550293
1073	13297.76758	13312.20508	349.131012	363.568512
1074	13119.48828	13156.77051	348.4498901	385.7321167
1075	13044.37695	13063.06641	346.0361938	364.725647
1076	13177.43555	13179.55957	351.0059204	353.1299438
1077	13304.18066	13317.86133	350.2885742	363.9692383
1078	13091.53516	13108.62305	345.2670898	362.3549805
1079	13252.23926	13236.92188	339.7155151	324.3981323
